WorkOrderId,Description,Priority,Status,Submit To,Proj Start Date,Proj Finish Date,Actual Start,Actual Finish,Shop,Map Page,Address,Location,Category,Date Initiated,Project,Total Cost,Labor Cost,Comments,Zone,Units Accomplished,Request Ids,Resolution,SR Problem Code,SR Description,SR Priority
371668,TRIM BY IN-HOUSE,2,CLOSED,"GSM, WEST",2024-01-02 10:09 AM,2024-02-01 10:09 AM,2024-01-11 03:44 PM,2024-01-25 12:00 PM,K,571C,"4749 Sanford Rd,  Houston,  Texas,  77035","Prune 17"" live oak for street clearance ",TREEMAINTENANCE,2024-01-02 10:09 AM,,84,84,Completed on 01/25/2024. See email attached.,"7, ZONE",0,200718,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371669,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-02 10:20 AM,2024-01-12 10:20 AM,2024-02-13 12:00 PM,2024-02-24 12:00 PM,B,455B,"8210 Caddo Rd,  Houston,  Texas,  77078",Trim water oak at address to 14'over driveway and 8'over sidewalk.,TREEMAINTENANCE,2024-01-02 10:20 AM,FY24 - Prime Trees,94.5,94.5,Invoice #153912,"4, ZONE",0,200515,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371670,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-02 10:20 AM,2024-02-01 10:20 AM,2024-01-12 12:00 PM,2024-02-05 12:00 PM,,418E,"Walton Rd & Aqueduct Rd, Houston, Texas, 77044 (Eisenhower Park)",Trim one Elm tree inside Eisenhower Park fence on North side of 13018 Aqueduct Rd property building. Trim all deadwoods and clear the roof and wall 8ft away. ,TREEMAINTENANCE,2024-01-02 10:20 AM,FY24 - Prime Trees,84,84,Invoice #152564,"4, ZONE",0,199317,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,0
371672,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-02 10:38 AM,2024-02-01 10:38 AM,2024-01-11 12:00 PM,2024-01-19 12:00 PM,K,570D,"6351 Southwood Ct S,  Houston,  Texas,  77035","Prune 26"" live oak for street  and driveway clearance.",TREEMAINTENANCE,2024-01-02 10:38 AM,FY24 - Westco Grounds,100,100,Invoice #69067,"7, ZONE",0,200586,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371673,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-02 10:52 AM,2024-02-01 10:52 AM,2024-01-12 12:00 PM,2024-04-29 12:00 PM,I,455U,"4719 E O S T Dr,  Houston,  Texas,  77013",Remove and stump grind declining Bur oak next to driveway. ,TREEMAINTENANCE,2024-01-02 10:52 AM,FY24 - Prime Trees,378,378,Invoice #158181,"4, ZONE",0,200486,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371674,TRIM BY IN-HOUSE,2,CLOSED,"GSM, EAST",2024-01-02 10:54 AM,2024-02-01 10:54 AM,2024-01-11 03:40 PM,2024-01-19 12:00 PM,E,618A,"2123 Diamond Brook Dr,  Houston,  Texas,  77062",Trim one live oak in front of the address for driveway and street clearance. ,TREEMAINTENANCE,2024-01-02 10:54 AM,,84,84,Completed on 01/19/2024. See email attached.,"5, ZONE",0,200590,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371676,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-02 12:39 PM,2024-02-01 12:39 PM,2024-01-12 12:00 PM,2024-01-25 12:00 PM,K,530Z,"11014 Braewick Dr,  Houston,  Texas,  77096"," Remove and stump grind declining 23"" sycamore ",TREEMAINTENANCE,2024-01-02 12:39 PM,FY24 - Prime Trees,336,336,Invoice #151922,"7, ZONE",0,200699,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371677,TRIM BY IN-HOUSE,2,CLOSED,"GSM, WEST",2024-01-02 01:25 PM,2024-02-01 01:25 PM,2024-01-11 03:44 PM,2024-01-13 12:00 PM,C,531T,"5539 S Braeswood Blvd,  Houston,  Texas,  77096",Prune Vitex and  Yaupon for street sign obstruction at n side of Atwell Dr. And S Braeswood Blvd intersection ,TREEMAINTENANCE,2024-01-02 01:25 PM,,123.9,123.9,Completed on 01/13/2024. See email attached.,"7, ZONE",0,200686,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371679,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-02 02:15 PM,2024-02-01 02:15 PM,2024-01-12 12:00 PM,2024-01-26 12:00 PM,C,531P,"5351 Edith St,  Houston,  Texas,  77096"," Remove declining and dangerous 20"" Chinese Tallow ",TREEMAINTENANCE,2024-01-02 02:15 PM,FY24 - Prime Trees,246.75,246.75,Invoice #151922,"7, ZONE",0,200602,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371683,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-02 04:38 PM,2025-01-01 04:38 PM,,2024-01-02 12:00 PM,B,415W,"7303 Orlando St,  Houston,  Texas,  77016","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-02 04:38 PM,,0,0,"(Copied from Service Request 200221): ""Please see customer's response.""","4, ZONE",0,200221,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
371685,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-01-03 07:31 AM,2024-01-04 07:31 AM,,2024-01-05 08:37 AM,03,533H,"Rio Vista St & Scott St,  Houston,  Texas,  77021",Remove small fallen crape myrtle in median lower priority ,TREEMAINTENANCE,2024-01-03 07:31 AM,,0,0,"(Copied from Service Request 200732): ""Tree is on the ground blocking street or sidewalk""","6, ZONE",0,200732,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
371687,STUMP GRINDING BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-01-03 07:56 AM,2025-01-02 07:56 AM,,2024-01-10 12:23 PM,F,529B,"11522 Harwin Dr, Houston, Texas, 77072",Grind stump of five Burr oaks in median across the street of given address. Also remove two sticks close to these stumps. ,TREEMAINTENANCE,2024-01-03 07:56 AM,,0,0,The hit trees have been removed. Stumps will be ground at the time of replanting.,"2, ZONE",0,200712,08 - Canceled. Work not approved by manager.,Tree Removal,Tree Removal Inspection,0
371688,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2024-01-03 08:11 AM,2024-01-04 08:11 AM,,2024-01-09 01:03 PM,08,572L,"2918 Umiak Dr,  Houston,  Texas,  77045","Pickup live oak branch partially blocking street, lower priority ",TREEMAINTENANCE,2024-01-03 08:11 AM,,0,0,"(Copied from Service Request 200734): ""Tree is on the ground blocking street or sidewalk""","7, ZONE",0,200734,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
371694,TRIM BY IN-HOUSE,2,CLOSED,"GSM, WEST",2024-01-03 08:57 AM,2024-02-02 08:57 AM,2024-01-11 03:44 PM,2024-01-25 12:00 PM,K,530Y,"10710 Braes Forest Dr,  Houston,  Texas,  77071","Prune 18"" live oak obstructing traffic sign",TREEMAINTENANCE,2024-01-03 08:57 AM,,84,84,Completed on 01/25/2024. See email attached.,"7, ZONE",0,200739,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371708,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 09:38 AM,2024-02-02 09:38 AM,2024-01-12 12:00 PM,2024-01-27 12:00 PM,E,617B,"515 Derbyshire Dr,  Houston,  Texas,  77034",Remove one dead pine on front of the address and grind stump. ,TREEMAINTENANCE,2024-01-03 09:38 AM,FY24 - Prime Trees,231,231,Invoice #152069,"5, ZONE",0,200743,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
371713,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 10:06 AM,2024-02-02 10:06 AM,2024-01-12 12:00 PM,2024-01-23 12:00 PM,E,618Q,"1660 W Bay Area Blvd, Friendswood, Texas, 77546",Trim 2 live oaks at median to lift up canopy to yield and 14ft above the street. ,TREEMAINTENANCE,2024-01-03 10:06 AM,FY24 - Prime Trees,157.5,157.5,Invoice #151922,"5, ZONE",0,199418,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371717,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 10:48 AM,2024-02-02 10:48 AM,2024-01-12 12:00 PM,2025-04-17 12:00 PM,E,496L,"12321 Capistrano St,  Houston,  Texas,  77015",Remove declining tree on side of property facing Kathryn St. ,TREEMAINTENANCE,2024-01-03 10:48 AM,FY26 - Prime Trees,446.25,446.25,Invoice #188652.,"5, ZONE",0,200567,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1
371718,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-01-03 11:15 AM,2024-01-04 11:15 AM,,2024-01-10 12:18 PM,03,492U,"2048 Sul Ross St,  Houston,  Texas,  77098",Remove the broken and hanging branches of water oak in RoW in front of the address. The contractor will remove the tree later.,TREEMAINTENANCE,2024-01-03 11:15 AM,,105,105,We can't complete this work order there's a car under the tree,"2, ZONE",0,200703,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371719,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 11:16 AM,2024-02-02 11:16 AM,2024-01-11 12:00 PM,2024-01-19 12:00 PM,D,534W,"5655 Belmark St, Houston, Texas, 77033","Trim one private 25"" oak in front of the address to clear obstruction to the street light. ",TREEMAINTENANCE,2024-01-03 11:16 AM,FY24 - Westco Grounds,100,100,Invoice #69067,"6, ZONE",0,200705,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371720,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 11:18 AM,2024-02-02 11:18 AM,2024-01-12 12:00 PM,2024-02-21 12:00 PM,C,492U,"2048 Sul Ross St,  Houston,  Texas,  77098","Remove and stump grind one 32"" wateroak  in RoW infront of the address. ",TREEMAINTENANCE,2024-01-03 11:18 AM,FY24 - Prime Trees,582.75,582.75,Invoice #153912,"2, ZONE",0,200703,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371721,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 11:20 AM,2024-02-02 11:20 AM,2024-01-11 12:00 PM,2024-01-19 12:00 PM,I,494V,"7035 Sherman St,  Houston,  Texas,  77011","Trim two 45"" live oaks in front of 7035, 7037, 7041, & 7043 to 14' over street and 8' over roof.",TREEMAINTENANCE,2024-01-03 11:20 AM,FY24 - Westco Grounds,200,200,Invoice #69067,"5, ZONE",0,"199370,199652",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371722,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 11:49 AM,2024-02-02 11:49 AM,2024-01-12 12:00 PM,2024-01-25 12:00 PM,D,493T,"3333 Fannin St,  Houston,  Texas,  77004","Trim the limbs of two live oaks on Fannin Side of ICC Building 14ft above street,  8ft above sidewalk and 8ft away from roof and wall.",TREEMAINTENANCE,2024-01-03 11:49 AM,FY24 - Prime Trees,173.25,173.25,Invoice #151922,"2, ZONE",0,200735,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371723,TRIM BY IN-HOUSE,2,CLOSED,"GSM, WEST",2024-01-03 12:49 PM,2024-02-02 12:49 PM,2024-01-11 03:44 PM,2024-01-20 12:00 PM,C,532G,"2348 McClendon St,  Houston,  Texas,  77030",Prune Japanese Privets obstructing view of traffic sign ,TREEMAINTENANCE,2024-01-03 12:49 PM,,61.95,61.95,Completed on 01/20/2024. See email attached.,"7, ZONE",0,200742,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371725,DEBRIS PICK-UP,2,CLOSED,"GSM, NORTH",2024-01-03 01:13 PM,2024-01-13 01:13 PM,2024-01-11 03:41 PM,2024-01-29 12:00 PM,C,452Q,"700 N Loop Fwy, Houston, Texas, 77009",Pick the debris from city owned open land Across N Durham drive from Taco Cabana.,TREEMAINTENANCE,2024-01-03 01:13 PM,,0,0,Completed on 01/29/2024. See email attached.,"3, ZONE",0,200731,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
371726,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 01:16 PM,2024-02-02 01:16 PM,2024-01-12 12:00 PM,2024-02-17 12:00 PM,C,452Q,"700 N Loop Fwy W, Houston, Texas, 77018","Remove and stump grind one dead 37"" water oak in RoW across N Durham drive from Taco Cabana, the given address. ",TREEMAINTENANCE,2024-01-03 01:16 PM,FY24 - Prime Trees,630,630,Invoice #153325,"3, ZONE",0,200731,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
371727,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 01:35 PM,2024-02-02 01:35 PM,2024-01-12 12:00 PM,2024-10-01 12:00 PM,C,452P,"1218 Chippendale Rd,  Houston,  Texas,  77018","Remove and stump grind one dead 37"" water oak in RoW infront of the address.",TREEMAINTENANCE,2024-01-03 01:35 PM,FY25 - Prime Trees,630,630,Invoice #170432,"3, ZONE",0,"200733,204665,205917,205936",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
371728,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-01-03 01:59 PM,2024-02-02 01:59 PM,,2025-03-25 02:46 PM,06,451F,"6230 Rena St,  Houston,  Texas,  77092",Trim the limbs and branches of cedar tree in RoW infront of the address 14ft above street and 8ft above sidewalk.,TREEMAINTENANCE,2024-01-03 01:59 PM,,73.5,73.5,"(Copied from Service Request 200745): ""Limbs broken and hanging.""","3, ZONE",0,200745,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371729,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 02:00 PM,2024-02-02 02:00 PM,2024-01-11 12:00 PM,2024-01-19 12:00 PM,D,533R,"6720 Saint Augustine St,  Houston,  Texas,  77021","Trim one 40"" live oak in front of the address 8ft over the roof and 14ft above the street.  ",TREEMAINTENANCE,2024-01-03 02:00 PM,FY24 - Westco Grounds,100,100,Invoice #69067,"6, ZONE",0,200578,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371731,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-03 02:31 PM,2025-01-02 02:31 PM,,2024-01-03 12:00 PM,D,573C,"9240 Culver St,  Houston,  Texas,  77051","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-03 02:31 PM,,0,0,"(Copied from Service Request 200446): ""They are dividing one lot to 2 parts. There are three live oaks 18,19 and 14 inches. Middle aged healthy but growing under utility.  Still qualify for credit. They are not removing any tree and additionally plan","6, ZONE",0,200446,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
371732,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 02:36 PM,2024-02-02 02:36 PM,2024-01-11 12:00 PM,2024-01-19 12:00 PM,A,410R,"Vanwood St & W Gulf Bank Rd, Houston, Texas, 77040",Trim 5 live oaks in three center medians of W Gulf Bank from Jaywood to Guywood 14ft above street for both east and west bound traffic. ,TREEMAINTENANCE,2024-01-03 02:36 PM,FY24 - Westco Grounds,500,500,Invoice #69067,"3, ZONE",0,200673,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371733,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 02:42 PM,2024-02-02 02:42 PM,2024-01-12 12:00 PM,2024-01-27 12:00 PM,A,410R,"9500 Deanwood St,  Houston,  Texas,  77040",Remove one dead Hackberry in the median of W gulf bank Rd east of this intersection ,TREEMAINTENANCE,2024-01-03 02:42 PM,FY24 - Prime Trees,89.25,89.25,Invoice #152069,"3, ZONE",0,200673,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371743,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-03 05:43 PM,2025-01-02 05:43 PM,,2024-01-03 12:00 PM,I,534L,"3514 Askew St,  Houston,  Texas,  77087","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-03 05:43 PM,,0,0,"(Copied from Service Request 200205): ""Response from 12/15 not attached to SR.""","6, ZONE",0,200205,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
371744,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-03 06:26 PM,2025-01-02 06:26 PM,,2024-01-03 12:00 PM,C,452E,"1642 Viking Dr,  Houston,  Texas,  77018","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-03 06:26 PM,,0,0,"(Copied from Service Request 200457): ""Please see customer's response.""","3, ZONE",0,200457,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
371745,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 06:59 AM,2025-01-03 06:59 AM,,2024-01-04 12:00 PM,B,414T,"10649 Strickland St,  Houston,  Texas,  77093","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 06:59 AM,,0,0,"(Copied from Service Request 200478): ""Please see customer's revised plan.""","4, ZONE",0,200478,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
371747,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 07:18 AM,2025-01-03 07:18 AM,,2024-01-04 12:00 PM,D,533K,"7210 Ardmore St,  Houston,  Texas,  77054","3 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 07:18 AM,,0,0,"(Copied from Service Request 200554): ""Existing oak trees on plan are actually ash, 2 or 3 look like they are greater than 20"" and would qualify for multiple credits since they are in front setback, this with the 3 additional trees looks good. Trees","7, ZONE",0,200554,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7
371748,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 07:24 AM,2025-01-03 07:24 AM,,2024-01-04 12:00 PM,D,533U,"8211 Gladstone St,  Houston,  Texas,  77051","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 07:24 AM,,0,0,"(Copied from Service Request 199929): ""Please see customer's response.""","6, ZONE",0,199929,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
371749,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 07:28 AM,2025-01-03 07:28 AM,,2024-01-04 12:00 PM,H,413S,"7702 Gracia St,  Houston,  Texas,  77037","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 07:28 AM,,0,0,"(Copied from Service Request 200608): ""Please see customer's response.""","4, ZONE",0,200608,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
371750,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 07:43 AM,2025-01-03 07:43 AM,,2024-01-04 12:00 PM,B,455H,"8515 Sultan Dr,  Houston,  Texas,  77078","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 07:43 AM,,0,0,"(Copied from Service Request 200633): ""Please see customer's response.""","4, ZONE",0,200633,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
371751,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-04 07:56 AM,2024-01-05 07:56 AM,2024-02-13 12:00 PM,2024-02-16 12:00 PM,F,528V,"Huntington Estates Dr & Hunting Briar Dr,  Houston,  Texas,  77099","Prune broken and hanging limbs over street from 30"" live oak high priority ",TREEMAINTENANCE,2024-01-04 07:56 AM,FY24 - Prime Trees,105,105,Invoice #153325,"2, ZONE",0,"200759,200791,200808",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371752,REMOVAL BY IN-HOUSE,2,CLOSED,"GSM, NORTH",2024-01-04 09:30 AM,2024-01-14 09:30 AM,2024-01-11 03:41 PM,2024-02-24 12:00 PM,B,375J,"6400 Hawes Rd,  Humble,  Texas,  77396",Remove trees along back of fence behind 6418-6426 Springhaven. Trees not marked. Provide final count of trees upon completion of work.,TREEMAINTENANCE,2024-01-04 09:30 AM,,0,0,Completed on 02/24/2024. See email attached.,"4, ZONE",0,200577,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
371753,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-01-04 09:48 AM,2024-01-05 09:48 AM,,2024-01-05 08:34 AM,01,493A,"E 6th 1/2 St & Oxford St,  Houston,  Texas,  77007",Trim/remove the broken branches of pine tree by this intersection and clear the street. High priority ,TREEMAINTENANCE,2024-01-04 09:48 AM,,84,84,"(Copied from Service Request 200768): ""At corner, a pine tree is hanging over in street and needs to be trimmed.""","3, ZONE",0,200768,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
